Fecha,ID empleado,ID turno,Nombre,Apellido 1,Apellido 2,Edad,Estado civil,Número de hijos a su cargo,Familiares trabajando en la empresa,Género,Carnet de toro,Sabe hacer picking,Sabe reponer,Altura (en metros),Peso (en Kg),IMC (índice de masa corporal) en número,IMC (índice de masa corporal) en categoría,Padece alguna enfermedad,Padece alguna minusvalía,Acciones de tipo tarea 1,Acciones de tipo tarea 2,Acciones de tipo tarea 3,Acciones de tipo tarea 4,Acciones de tipo tarea 5,Acciones por minuto de tipo tarea 1,Acciones por minuto de tipo tarea 2,Acciones por minuto de tipo tarea 3,Acciones por minuto de tipo tarea 4,Acciones por minuto de tipo tarea 5
20240709,A013,A,Felipa,Soria,Verdugo,54,divorciado,3,1,F,0,0,1,1.31,81.12,47.27,obesidad,1,0,73,11,4,86,74,3.1,2.84,1.66,4.05,2.37
20240709,A014,A,Dora,Gual,Bosch,37,divorciado,3,0,M,1,1,1,1.7,83.15,28.77,sobrepeso,1,0,37,58,79,87,22,6.11,8.31,4.93,0.72,6.53
20240709,A015,A,Chema,Alfonso,Hoz,36,viudo,3,1,M,0,1,0,1.68,68.3,24.2,peso normal,1,0,78,82,46,2,54,6.22,2.68,6.92,0.41,9.99
20240709,A016,A,Rosario,Rodriguez,Pinedo,36,soltero,3,1,M,1,1,0,1.89,81.77,22.89,peso normal,1,0,34,33,74,2,47,4.51,5.2,4.88,5.95,6.01
20240709,A017,A,Vicenta,Iniesta,Cuervo,26,divorciado,2,0,M,0,1,0,1.89,97.19,27.21,sobrepeso,1,1,88,47,78,99,53,9.05,6.4,2.94,6.05,9.76
20240709,A018,A,Cecilia,Carrera,Castelló,35,soltero,0,1,F,1,1,0,1.67,65.96,23.65,peso normal,1,1,39,13,40,11,58,0.23,0.13,5.68,7.51,8.68
20240709,A019,A,Reyna,Roldán,Espejo,39,soltero,5,0,F,1,1,1,1.48,73.07,33.36,obesidad,0,1,78,9,59,58,60,8.95,9.2,7.18,8.88,2.57
20240709,A020,A,Eulalia,Delgado,Cid,60,soltero,4,1,F,1,0,1,1.59,67.53,26.71,sobrepeso,0,0,7,15,43,17,74,1.43,2.99,0.18,3.03,3.78
20240709,B001,B,Hector,Gargallo,Moreno,42,viudo,4,1,F,1,1,1,1.22,75.8,50.93,obesidad,1,0,1,3,12,0,34,6.66,6.04,1.58,5.18,3.06
20240709,B002,B,Fabricio,Arranz,Lopez,38,casado,4,0,F,0,0,1,1.5,79.32,35.25,obesidad,1,0,87,15,52,37,55,4.15,9.29,8.66,3.03,9.44
20240709,B003,B,Alicia,Rocamora,Prado,52,soltero,3,1,M,0,1,0,1.65,109.92,40.37,obesidad,1,0,48,19,39,13,31,0.36,4.25,2.0,8.58,2.78
20240709,B004,B,Alonso,Domingo,Robledo,57,casado,0,0,F,0,0,0,1.68,71.58,25.36,sobrepeso,0,1,92,16,92,19,10,8.12,5.67,2.87,7.51,7.62
20240709,B005,B,Gervasio,Urrutia,Serna,55,casado,4,0,F,0,1,0,1.69,43.03,15.07,delgadez,0,1,82,14,20,2,74,1.47,4.45,9.53,1.66,8.5
20240709,B006,B,Mariana,Rosales,Viana,27,casado,0,1,F,0,0,1,1.38,49.66,26.08,sobrepeso,0,0,5,26,81,61,59,3.91,3.77,2.26,4.63,2.24
20240709,B007,B,Perlita,Alberto,Cuenca,59,casado,4,1,F,0,1,0,1.37,42.42,22.6,peso normal,0,1,55,72,77,86,17,4.91,6.42,5.14,5.95,8.72
20240709,B008,B,Martín,Duarte,Olivares,34,viudo,2,0,M,1,0,1,1.71,62.87,21.5,peso normal,1,1,55,79,50,83,23,4.18,8.63,7.38,3.44,7.08
20240709,B009,B,Domitila,Berrocal,Fortuny,65,casado,0,0,M,0,0,0,1.84,82.88,24.48,peso normal,1,0,72,64,11,9,11,6.79,6.03,9.16,2.69,3.34
20240709,B010,B,Amor,Céspedes,Martínez,59,viudo,5,0,F,1,0,1,1.54,54.35,22.92,peso normal,1,1,23,69,90,93,3,5.11,7.48,7.29,6.71,1.12
20240709,B011,B,Rafael,Iriarte,Ureña,40,casado,0,0,F,0,1,1,1.57,48.32,19.6,peso normal,1,0,13,68,100,7,70,2.09,9.29,5.52,5.64,9.08
20240709,B012,B,Emperatriz,Alarcón,Pina,54,viudo,3,1,M,1,0,1,1.71,84.02,28.73,sobrepeso,1,1,8,82,23,25,70,2.72,8.4,3.47,9.97,9.3
20240709,B013,B,Candela,Guerra,Baena,44,viudo,0,1,M,0,0,0,1.68,81.88,29.01,sobrepeso,0,1,0,66,90,71,77,2.93,4.13,1.18,6.66,0.75
20240709,B014,B,Encarnacion,Vilar,Álvaro,35,divorciado,2,0,F,1,1,1,1.38,49.48,25.98,sobrepeso,1,0,34,25,84,26,49,8.38,9.71,4.61,9.46,6.74
20240709,B015,B,Francisco Jose,Rivero,Vigil,36,soltero,5,0,F,0,1,1,1.31,85.78,49.99,obesidad,1,1,10,91,20,65,71,2.42,6.89,3.84,6.28,6.97
20240709,B016,B,Ciriaco,Álamo,Hoz,52,divorciado,2,0,M,0,1,0,1.86,78.29,22.63,peso normal,1,1,63,78,93,64,41,1.88,1.45,4.67,2.12,2.49
20240709,B017,B,Marina,Elorza,Arribas,27,soltero,0,1,M,1,0,1,1.76,70.0,22.6,peso normal,1,0,23,34,56,89,50,5.65,7.73,1.14,2.08,2.45
20240709,B018,B,Ariel,Linares,Hidalgo,19,soltero,4,1,F,0,1,0,1.36,87.17,47.13,obesidad,1,1,91,34,44,1,32,6.09,0.99,8.4,1.7,0.21
20240709,B019,B,Rebeca,Amor,Becerra,54,divorciado,1,1,F,0,0,0,1.65,60.16,22.1,peso normal,0,0,14,3,52,22,12,1.55,0.97,9.78,9.96,6.52
20240709,B020,B,Loida,Pacheco,Jimenez,44,casado,1,0,M,1,1,1,1.72,82.5,27.89,sobrepeso,1,0,43,33,16,10,73,6.76,4.78,2.98,6.61,8.08
20240710,A001,A,Alonso,Nadal,Gonzalo,22,viudo,3,0,F,0,1,1,1.54,52.32,22.06,peso normal,1,0,22,54,38,82,34,9.07,6.38,0.58,3.45,9.01
20240710,A002,A,Patricia,Tolosa,Villegas,28,divorciado,2,1,F,1,0,1,1.56,43.14,17.73,delgadez,1,0,76,32,35,84,25,1.14,0.15,9.14,0.6,7.45
20240710,A003,A,Sonia,Marin,Jimenez,50,divorciado,0,0,F,0,1,1,1.54,70.33,29.66,sobrepeso,1,1,87,31,16,75,58,1.91,7.97,6.8,7.08,7.87
20240710,A004,A,Febe,Calderón,Franco,33,casado,0,1,F,1,0,1,1.62,76.89,29.3,sobrepeso,0,1,90,96,39,81,51,2.21,1.9,9.2,9.44,8.42
20240710,A005,A,Berta,Guardiola,Casado,47,casado,3,0,F,1,1,0,1.49,42.69,19.23,peso normal,1,1,73,52,34,47,26,8.19,9.64,7.85,6.29,4.48
20240710,A006,A,Lupe,Echevarría,Ferrán,39,casado,4,0,M,0,0,1,1.8,69.91,21.58,peso normal,0,0,69,1,67,71,65,7.61,2.11,3.48,9.9,7.89
20240710,A007,A,Donato,Iriarte,Amaya,57,divorciado,3,0,F,0,0,0,1.34,73.4,40.88,obesidad,0,0,72,6,11,4,60,5.72,6.97,4.85,6.23,6.7
20240710,A008,A,Tere,Marcos,Abella,48,divorciado,0,1,M,0,0,0,1.79,104.54,32.63,obesidad,0,0,85,39,38,8,98,5.93,1.55,2.4,2.61,6.04
20240710,A009,A,Adoración,Pacheco,Porcel,33,viudo,4,0,F,1,0,1,1.28,78.88,48.14,obesidad,0,0,83,77,92,53,75,6.2,9.06,4.51,0.56,4.35
20240710,A010,A,Paula,Torrens,Ballesteros,19,viudo,0,1,M,0,1,0,1.79,65.87,20.56,peso normal,1,0,90,45,65,98,76,1.78,7.75,4.24,6.01,1.81
20240710,A011,A,Salvador,Valbuena,Moya,34,casado,1,0,F,1,0,0,1.27,57.04,35.36,obesidad,0,1,99,83,61,86,21,0.66,8.8,5.18,8.8,6.09
20240710,A012,A,Rosendo,Cornejo,Alegre,29,casado,4,1,M,1,1,1,1.78,92.22,29.11,sobrepeso,1,0,52,71,83,6,91,7.43,6.93,3.42,2.28,0.7
20240710,A013,A,Ligia,Serra,Peiró,25,viudo,4,0,M,0,1,0,1.72,65.72,22.21,peso normal,1,1,50,63,71,40,82,3.2,1.91,8.43,0.25,2.01
20240710,A014,A,Rufino,Burgos,Aguilera,32,divorciado,4,1,F,1,1,1,1.4,88.51,45.16,obesidad,0,1,71,89,30,76,90,5.61,6.22,9.37,2.63,7.15
20240710,A015,A,Bernabé,Aguado,Falcó,50,soltero,2,0,M,0,0,1,1.82,93.45,28.21,sobrepeso,1,1,79,62,98,62,91,1.86,3.26,1.12,8.4,6.73
20240710,A016,A,Macaria,Azcona,Leal,60,casado,3,1,F,0,1,0,1.53,52.44,22.4,peso normal,1,1,9,32,36,67,3,6.06,7.13,2.72,7.1,8.01
20240710,A017,A,Hernán,Sales,Bou,52,viudo,0,1,M,0,1,1,1.69,85.25,29.85,sobrepeso,0,0,47,73,22,99,62,9.35,1.52,5.14,1.63,7.02
20240710,A018,A,Eric,Vallejo,Madrigal,45,divorciado,1,0,F,0,1,0,1.57,75.86,30.78,obesidad,0,0,40,19,84,36,55,1.55,5.0,6.98,4.44,4.33
20240710,A019,A,Fidela,Yuste,Ripoll,65,casado,4,1,M,0,0,1,1.68,80.32,28.46,sobrepeso,0,1,55,5,8,35,58,9.67,7.52,9.72,3.33,2.03
20240710,A020,A,Jovita,Villaverde,Marcos,50,viudo,5,1,F,0,0,0,1.61,59.63,23.0,peso normal,1,1,15,93,67,64,83,4.22,0.35,2.36,2.07,9.32
20240710,B001,B,Carlos,Quiroga,Vilanova,62,viudo,1,0,M,1,1,1,1.63,60.97,22.95,peso normal,1,1,80,4,72,80,96,9.77,1.1,6.88,5.12,3.86
20240710,B002,B,Prudencio,Macias,Higueras,29,soltero,3,0,F,1,0,0,1.67,59.78,21.43,peso normal,1,0,20,100,63,14,69,1.68,4.85,6.51,9.8,0.62
20240710,B003,B,Alejo,Benito,Barroso,63,casado,0,0,F,1,0,1,1.45,57.24,27.22,sobrepeso,0,1,86,68,31,41,54,8.16,2.78,5.73,4.78,7.89
20240710,B004,B,Dolores,Olivé,Arcos,22,viudo,4,0,M,1,1,1,1.76,76.39,24.66,peso normal,0,1,88,88,28,95,46,0.96,2.93,2.77,2.47,1.34
20240710,B005,B,Celestino,Baños,Barco,30,soltero,2,0,F,1,1,0,1.44,60.56,29.21,sobrepeso,0,1,85,52,9,54,11,9.17,7.92,8.72,7.04,9.47
20240710,B006,B,Wálter,Pou,Azcona,39,divorciado,0,1,F,0,1,0,1.44,54.81,26.43,sobrepeso,1,1,33,77,66,83,66,6.17,1.23,0.37,1.4,1.84
20240710,B007,B,Sandra,Zaragoza,Folch,56,casado,3,0,M,0,1,0,1.73,104.93,35.06,obesidad,1,1,67,85,6,4,32,1.72,5.74,6.72,6.81,4.6
20240710,B008,B,Ana Belén,Cuadrado,Ródenas,32,casado,4,1,F,1,0,0,1.22,89.25,59.96,obesidad,1,1,15,61,93,43,97,3.06,2.41,1.24,3.95,1.65
20240710,B009,B,Sofía,Olmo,Montenegro,65,divorciado,0,1,M,0,0,0,1.8,103.22,31.86,obesidad,1,0,62,2,6,87,74,2.42,9.02,6.78,9.92,1.14
20240710,B010,B,Jesús,Alberto,Baró,51,viudo,0,1,F,0,1,1,1.42,89.96,44.61,obesidad,1,1,85,56,37,56,77,5.15,4.24,9.76,8.3,1.37
20240710,B011,B,Felipa,Almansa,Bermudez,19,divorciado,0,1,F,1,0,0,1.36,58.86,31.82,obesidad,0,0,76,96,35,89,86,0.91,5.81,2.27,4.16,3.98
20240710,B012,B,Ámbar,Batlle,Valera,46,viudo,0,1,M,1,1,1,1.72,105.5,35.66,obesidad,1,0,74,24,49,51,33,7.64,0.31,2.47,6.6,2.86
20240710,B013,B,Albino,Sarabia,Pelayo,19,soltero,5,1,F,1,1,1,1.58,75.71,30.33,obesidad,0,1,99,31,21,38,65,5.27,6.7,6.83,8.86,1.6
20240710,B014,B,Corona,Font,Jimenez,41,viudo,1,0,F,1,0,0,1.52,69.44,30.06,obesidad,0,1,9,92,75,22,98,8.12,8.31,7.42,9.82,1.03
20240710,B015,B,Prudencia,Manzano,Machado,62,divorciado,5,1,M,1,1,1,1.6,99.39,38.82,obesidad,0,1,17,78,73,85,51,7.02,2.63,7.05,9.56,1.82
20240710,B016,B,Jordana,Anguita,Donaire,59,casado,4,1,F,0,0,1,1.52,71.91,31.12,obesidad,0,1,96,66,100,53,11,6.95,3.76,5.46,3.71,2.08
20240710,B017,B,Mar,Solera,Cañizares,18,divorciado,0,1,M,1,1,1,1.67,90.89,32.59,obesidad,0,1,32,44,97,35,12,4.82,2.83,4.94,5.97,2.99
20240710,B018,B,Yago,López,Chaves,57,divorciado,2,0,M,0,0,1,1.85,92.75,27.1,sobrepeso,1,1,97,33,48,59,6,0.57,3.94,6.76,0.65,9.76
20240710,B019,B,Clementina,Carranza,Borrás,60,viudo,1,0,F,1,1,0,1.3,87.11,51.54,obesidad,1,0,3,66,38,42,30,7.1,7.4,1.24,2.0,5.84
20240710,B020,B,Máximo,Tomás,Campo,47,casado,2,0,M,1,0,1,1.66,85.23,30.93,obesidad,1,0,81,84,64,4,41,1.14,8.68,0.18,2.45,1.5
20240711,A001,A,Águeda,Carnero,Redondo,42,viudo,1,0,M,0,0,1,1.74,63.91,21.11,peso normal,1,1,98,43,62,84,94,2.19,9.96,4.66,4.35,2.97
20240711,A002,A,Ema,Torrents,Batalla,48,divorciado,5,0,M,1,1,1,1.66,63.48,23.04,peso normal,1,1,98,17,15,19,57,6.92,8.91,6.89,1.93,7.16
20240711,A003,A,Bruno,Pla,Girona,54,casado,0,1,M,1,1,0,1.8,94.23,29.08,sobrepeso,0,1,30,70,52,53,25,2.69,4.03,4.21,8.75,7.15
20240711,A004,A,Gracia,Gonzalez,Blasco,43,viudo,5,0,M,1,1,1,1.67,102.95,36.91,obesidad,0,1,86,83,44,15,36,0.5,8.81,6.9,4.14,7.45
20240711,A005,A,Vilma,Flor,Poza,26,viudo,0,1,M,1,0,1,1.64,89.99,33.46,obesidad,1,1,49,54,29,38,9,7.18,8.85,7.21,2.06,3.37
20240711,A006,A,Juan,Acevedo,Rosales,64,divorciado,5,1,M,1,0,0,1.81,98.5,30.07,obesidad,1,0,20,50,83,63,63,5.46,9.04,2.86,0.32,4.57
20240711,A007,A,Joaquín,Carranza,Belda,60,divorciado,3,0,M,1,1,0,1.75,61.89,20.21,peso normal,0,0,59,33,50,76,83,4.74,0.28,7.54,4.11,2.91
20240711,A008,A,Blanca,Bas,Gaya,44,casado,2,0,M,0,1,0,1.69,80.02,28.02,sobrepeso,1,1,67,56,93,79,2,0.48,0.81,3.59,9.63,4.3
20240711,A009,A,Rosendo,Talavera,Ariza,59,casado,2,1,F,1,1,0,1.52,78.07,33.79,obesidad,0,1,38,2,84,35,80,8.49,0.66,3.32,8.84,5.89
20240711,A010,A,Claudia,Verdugo,Franch,28,divorciado,1,0,F,1,0,1,1.21,89.43,61.08,obesidad,0,1,76,2,7,7,8,8.83,4.57,8.69,7.07,6.89
20240711,A011,A,Demetrio,Toro,Comas,28,divorciado,5,1,F,1,1,0,1.57,59.49,24.13,peso normal,1,0,58,73,18,45,58,2.62,1.79,1.07,0.87,4.62
20240711,A012,A,Eusebio,Solsona,Cabezas,58,casado,0,0,M,1,1,1,1.7,108.35,37.49,obesidad,0,0,18,59,40,10,63,7.1,1.21,8.0,9.51,2.22
20240711,A013,A,Jovita,Portero,Fernández,32,viudo,2,0,M,1,1,1,1.63,84.7,31.88,obesidad,0,1,58,54,84,93,13,4.24,6.82,3.22,4.01,2.97
20240711,A014,A,Josué,Quiroga,Roldán,33,soltero,1,1,M,1,0,0,1.71,62.98,21.54,peso normal,1,1,29,89,17,27,5,1.86,5.35,8.87,6.42,8.27
20240711,A015,A,Paulino,Feijoo,Olmedo,64,casado,3,1,M,0,0,1,1.8,99.89,30.83,obesidad,1,0,46,41,7,92,9,4.31,5.78,4.83,5.52,3.27
20240711,A016,A,Hector,Cases,Galindo,48,casado,4,1,M,0,0,0,1.6,64.68,25.27,sobrepeso,1,1,64,48,6,14,70,3.29,6.32,7.48,2.25,2.54
20240711,A017,A,Casemiro,Prats,Madrigal,19,soltero,0,1,M,1,1,1,1.68,87.31,30.93,obesidad,1,1,80,96,74,14,49,0.81,9.54,6.16,6.68,9.48
20240711,A018,A,Fernando,Mancebo,Barriga,61,divorciado,4,0,F,1,1,0,1.63,44.85,16.88,delgadez,0,0,17,74,23,99,45,4.05,9.31,5.94,7.5,7.44
20240711,A019,A,Fabricio,Priego,Querol,64,soltero,2,1,F,1,1,0,1.5,84.57,37.59,obesidad,0,0,82,56,54,45,89,1.98,0.9,4.81,3.52,0.9
20240711,A020,A,Aurelia,Ángel,Acero,61,casado,1,0,M,1,1,0,1.73,102.63,34.29,obesidad,0,1,83,72,39,36,19,3.53,9.5,2.85,5.19,9.05
20240711,B001,B,Iván,Catalán,Pomares,34,casado,0,1,F,0,0,1,1.44,85.6,41.28,obesidad,0,0,35,53,79,97,8,2.6,4.54,9.17,1.7,4.39
20240711,B002,B,Modesto,Rosado,Vendrell,53,divorciado,1,0,F,1,1,1,1.32,45.32,26.01,sobrepeso,1,0,38,44,87,41,36,8.44,8.17,7.21,8.42,1.98
20240711,B003,B,Haroldo,Galán,Villaverde,58,soltero,1,1,F,0,0,0,1.36,53.28,28.81,sobrepeso,1,0,18,50,15,19,53,8.75,4.09,0.61,5.26,0.47
20240711,B004,B,Graciana,Sobrino,Tamarit,47,soltero,2,1,F,0,1,0,1.36,61.25,33.12,obesidad,0,0,20,33,51,61,17,0.65,6.91,7.53,7.87,3.91
20240711,B005,B,Adelia,Gelabert,Pedro,22,casado,2,0,F,0,0,0,1.62,75.22,28.66,sobrepeso,1,0,40,87,97,97,25,2.06,2.73,1.17,2.3,1.56
20240711,B006,B,Verónica,Pont,Pedrosa,35,divorciado,3,0,F,1,1,0,1.69,73.67,25.79,sobrepeso,0,0,85,69,77,32,84,6.81,9.15,0.55,2.67,0.3
20240711,B007,B,Nilo,Sales,Almazán,28,soltero,2,1,M,1,1,0,1.86,107.87,31.18,obesidad,1,0,0,26,52,39,74,4.78,8.09,8.43,8.74,5.67
20240711,B008,B,Sosimo,Aguado,Olmo,43,viudo,1,0,M,0,1,0,1.76,83.01,26.8,sobrepeso,1,1,71,5,78,22,60,1.59,5.66,1.47,4.02,9.6
20240711,B009,B,Marcelino,Hoz,Barroso,41,viudo,4,0,M,0,0,0,1.61,75.04,28.95,sobrepeso,1,1,11,72,59,30,41,1.05,1.45,3.64,3.04,8.73
20240711,B010,B,Pánfilo,Hurtado,Cano,39,casado,4,1,F,1,1,1,1.61,83.69,32.29,obesidad,0,0,27,96,62,2,36,9.17,0.09,8.57,8.5,9.25
20240711,B011,B,Nilda,Alvarez,Méndez,64,viudo,3,1,M,1,1,0,1.66,71.82,26.06,sobrepeso,1,1,67,51,80,24,49,4.6,3.28,2.35,3.19,5.29
20240711,B012,B,Jennifer,Ramis,Oliver,44,divorciado,0,1,F,0,0,0,1.57,52.1,21.14,peso normal,0,0,60,16,84,31,75,9.97,4.67,9.14,0.95,3.47
20240711,B013,B,Nilo,Domínguez,Solera,60,divorciado,0,0,F,0,1,1,1.68,47.47,16.82,delgadez,1,0,12,43,60,59,9,7.29,2.48,1.22,5.3,4.56
20240711,B014,B,Consuela,Suarez,Corral,54,divorciado,3,1,M,0,0,0,1.63,98.56,37.1,obesidad,0,0,1,24,27,90,76,3.04,7.71,0.7,1.26,1.72
20240711,B015,B,Octavio,Valentín,Cazorla,48,soltero,0,1,M,0,1,1,1.82,94.41,28.5,sobrepeso,0,0,42,18,77,26,27,5.92,8.33,7.2,2.37,6.01
20240711,B016,B,Elías,Carrasco,Molins,38,divorciado,1,0,F,0,1,0,1.44,61.25,29.54,sobrepeso,1,1,50,21,0,57,65,5.3,7.56,2.54,4.66,2.11
20240711,B017,B,Guadalupe,Arranz,Bolaños,37,soltero,2,1,M,0,0,0,1.7,60.86,21.06,peso normal,1,1,39,95,80,78,41,4.71,0.23,7.57,1.2,9.43
20240711,B018,B,Emiliana,Mateu,Mascaró,19,divorciado,1,1,M,0,0,0,1.78,79.04,24.95,obesidad,0,0,1,59,95,15,61,4.84,5.99,2.03,8.44,0.85
20240711,B019,B,Cecilio,Ortuño,Doménech,56,divorciado,0,1,F,1,0,0,1.31,72.9,42.48,obesidad,0,1,57,55,93,75,13,8.91,2.83,1.0,9.14,0.25
20240711,B020,B,Valentina,Alcántara,Cruz,38,casado,4,1,M,0,1,0,1.61,79.55,30.69,obesidad,1,0,50,55,76,70,12,9.96,6.16,7.24,1.0,1.21
20240712,A001,A,Mohamed,Nicolás,Puerta,23,casado,1,1,M,1,0,0,1.84,103.17,30.47,obesidad,0,0,49,3,91,38,13,8.8,3.04,5.35,0.94,5.41
20240712,A002,A,Adelardo,Valdés,Navarrete,62,casado,0,1,F,0,1,1,1.69,49.17,17.22,delgadez,0,0,12,99,33,8,31,3.66,7.78,1.37,2.78,1.21
20240712,A003,A,Ileana,Requena,Calvet,23,soltero,5,1,M,0,0,0,1.75,69.41,22.66,peso normal,0,0,56,99,18,98,6,5.39,9.0,1.06,9.05,4.92
20240712,A004,A,Luisa,Boix,Alemany,23,casado,5,0,F,1,0,0,1.46,86.2,40.44,obesidad,1,0,86,30,91,65,16,6.36,9.89,5.91,9.95,4.18
20240712,A005,A,Adolfo,Sevilla,Rivero,33,viudo,1,1,F,1,1,0,1.63,68.67,25.85,sobrepeso,0,1,76,67,36,71,52,5.82,2.84,6.41,9.12,0.96
20240712,A006,A,Lorenza,Tejera,Cases,49,viudo,2,1,M,0,1,0,1.68,62.21,22.04,peso normal,1,1,7,2,12,22,41,7.67,8.42,2.78,7.54,0.29
20240712,A007,A,Víctor,Cárdenas,Sacristán,31,viudo,1,1,F,1,1,0,1.53,45.28,19.34,peso normal,0,1,36,74,63,51,61,4.6,0.14,9.12,4.94,1.85
20240712,A008,A,Ignacia,Ugarte,Salgado,39,soltero,0,1,F,0,0,1,1.42,69.03,34.23,obesidad,0,1,18,53,74,82,11,2.45,1.84,1.29,6.85,6.48
20240712,A009,A,Apolonia,Carpio,Morales,36,divorciado,5,0,F,1,1,1,1.43,83.89,41.02,obesidad,1,0,20,45,99,46,75,4.09,8.28,8.84,6.85,1.92
20240712,A010,A,Ainara,Querol,Planas,59,soltero,1,1,M,1,1,0,1.71,69.42,23.74,peso normal,1,1,36,77,55,52,45,5.0,4.18,0.6,9.53,1.57
20240712,A011,A,Blanca,Márquez,Quesada,54,casado,1,0,F,1,1,0,1.22,47.38,31.83,obesidad,0,1,14,69,48,0,59,8.7,7.84,1.52,9.05,7.79
20240712,A012,A,Gisela,Perea,Barragán,26,viudo,0,0,F,0,0,1,1.68,42.7,15.13,delgadez,0,1,32,9,73,4,72,6.73,5.94,8.04,9.43,3.4
20240712,A013,A,Amor,Requena,Mercader,60,divorciado,3,1,F,0,1,0,1.35,43.25,23.73,peso normal,1,0,53,26,12,1,43,9.92,4.2,4.86,3.12,7.39
20240712,A014,A,Román,Adán,Sarmiento,29,viudo,1,1,M,1,0,0,1.85,61.36,17.93,delgadez,1,1,50,30,67,10,100,6.4,6.92,7.9,5.47,5.02
20240712,A015,A,Lupe,Sala,Santos,59,divorciado,0,0,M,1,1,1,1.76,85.62,27.64,sobrepeso,1,1,36,7,75,58,34,1.39,7.72,6.73,7.76,7.34
20240712,A016,A,Isaías,Acosta,Olmedo,35,viudo,3,0,M,0,0,0,1.77,97.61,31.16,obesidad,1,1,98,27,12,22,68,3.2,0.71,4.52,8.3,0.39
20240712,A017,A,Hernando,Piquer,Martínez,26,soltero,5,1,M,0,0,1,1.71,105.24,35.99,obesidad,0,0,49,70,29,73,45,9.86,8.67,0.55,3.55,3.35
20240712,A018,A,Raquel,Villanueva,Folch,29,viudo,0,0,M,0,0,0,1.76,104.22,33.65,obesidad,0,1,38,45,19,48,29,9.91,2.49,5.13,6.3,5.8
20240712,A019,A,Palmira,Alberola,Alcántara,44,divorciado,3,1,F,1,1,1,1.62,53.86,20.52,peso normal,0,1,69,84,86,82,29,8.34,1.44,4.08,1.91,0.86
20240712,A020,A,Jeremías,Lucas,Villa,32,casado,2,0,F,1,0,0,1.24,85.58,55.66,obesidad,1,1,100,62,34,30,89,4.2,3.87,4.72,1.81,5.02
20240712,B001,B,Tecla,Clavero,Farré,61,soltero,3,0,F,1,0,1,1.51,88.12,38.65,obesidad,1,0,44,6,64,19,86,2.0,0.36,0.64,9.99,1.11
20240712,B002,B,Juan Pablo,Sosa,Querol,51,soltero,4,1,F,1,1,0,1.68,83.52,29.59,sobrepeso,0,0,5,90,9,39,77,6.47,7.68,4.33,7.72,6.18
20240712,B003,B,Ignacio,Barco,Luz,53,divorciado,5,0,M,0,0,1,1.62,107.62,41.01,obesidad,0,0,81,23,58,9,2,7.63,6.15,8.64,2.81,7.57
20240712,B004,B,Remedios,Carbonell,Rivero,28,soltero,4,0,M,0,1,0,1.79,107.9,33.68,obesidad,1,1,34,61,24,66,95,6.03,2.19,8.43,9.78,0.23
20240712,B005,B,Danilo,Tejedor,Ureña,42,casado,1,0,M,0,1,1,1.88,103.64,29.32,sobrepeso,0,1,77,95,47,17,46,1.97,5.04,3.11,2.78,7.1
20240712,B006,B,Damián,Echevarría,Molins,56,soltero,4,0,F,0,0,1,1.39,61.94,32.06,obesidad,1,0,100,16,9,21,89,8.72,9.75,6.84,8.38,6.32
20240712,B007,B,Leonor,Mercader,Reguera,65,casado,4,0,M,1,1,1,1.75,69.43,22.67,peso normal,1,0,76,92,16,4,29,5.3,8.64,7.09,2.63,2.37
20240712,B008,B,Berta,Marín,Salmerón,31,soltero,5,0,M,1,0,1,1.75,81.75,26.69,sobrepeso,0,1,97,67,9,34,54,4.8,4.36,4.15,6.33,6.11
20240712,B009,B,Amor,Benítez,Echeverría,52,casado,4,0,M,1,1,0,1.84,77.67,22.94,peso normal,0,0,2,40,63,94,35,6.55,4.62,0.02,6.08,2.22
20240712,B010,B,Heraclio,Valera,Barrios,65,soltero,4,1,M,1,0,1,1.89,71.11,19.91,peso normal,1,0,88,44,27,57,97,6.59,2.06,5.22,5.55,3.61
20240712,B011,B,Pascuala,Morillo,Estévez,29,soltero,4,0,M,0,0,0,1.62,105.13,40.06,obesidad,0,0,90,82,26,90,45,5.15,4.72,6.62,4.1,4.02
20240712,B012,B,Rosenda,Esparza,Roig,38,soltero,4,0,F,1,1,1,1.22,61.84,41.55,obesidad,1,0,75,84,85,10,98,5.88,5.8,7.55,3.53,7.38
20240712,B013,B,Aristides,Alonso,Zamorano,29,casado,4,0,F,1,1,0,1.37,72.33,38.54,obesidad,1,1,41,25,69,97,28,1.92,2.43,7.52,9.72,9.02
20240712,B014,B,Sandra,Marti,Alemán,53,viudo,3,0,M,1,0,1,1.83,106.19,31.71,obesidad,0,0,48,84,0,51,78,4.03,0.4,4.31,2.43,7.92
20240712,B015,B,Lourdes,Morales,Buendía,47,casado,0,0,M,1,1,1,1.73,78.93,26.37,sobrepeso,0,1,66,37,31,53,74,8.0,4.56,2.33,9.39,8.8
20240712,B016,B,Juan,Hervás,Pineda,31,viudo,3,1,M,1,1,0,1.64,84.63,31.47,obesidad,1,1,39,89,2,8,92,5.02,1.63,4.29,1.86,1.87
20240712,B017,B,María Cristina,Carrasco,Jurado,55,casado,1,1,F,0,1,0,1.37,81.09,43.2,obesidad,0,1,33,65,1,43,20,1.25,3.83,2.68,0.14,1.97
